      146.597566573899996       52.351683960099997     1        1.0000000000        1.0000000000        1.0000000000
      143.453735484100008       52.798008722699997     1        1.0000000000        1.0000000000        1.0000000000
      145.279322036499991       52.716728712799998     1        1.0000000000        1.0000000000        1.0000000000
       78.940841426099993       55.024740368600000     1        1.0000000000        1.0000000000        1.0000000000
       78.945065826000004       55.063600230799999     1        1.0000000000        1.0000000000        1.0000000000
      143.231118421100007       52.215858461099998     1        1.0000000000        1.0000000000        1.0000000000
      142.859291666699988       52.892163781299999     1        1.0000000000        1.0000000000        1.0000000000
      143.217979928500000       52.351683960000003     1        1.0000000000        1.0000000000        1.0000000000
      142.878749999999997       52.802272357800000     1        1.0000000000        1.0000000000        1.0000000000
      142.851594495099988       52.853084614799997     1        1.0000000000        1.0000000000        1.0000000000
